pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0006614	4.81104616198793e-05	0.0122922229438791	-0.707629173686697	-2.12522916719778	1	29
GO:0006412	5.51328702172235e-05	0.0134739940648267	-0.613289102418201	-2.82112518708153	0	489
GO:0097267	5.80237123571166e-05	0.013589636964973	0.984651395247028	1.70811650979782	2	4
GO:0007195	7.51554778948951e-05	0.0150874621874002	0.936089090305451	1.87447648138897	3	7
GO:0051220	7.33810310034856e-05	0.0150874621874002	0.894001676312914	1.95992282398518	3	10
GO:0016479	7.51554778948951e-05	0.0150874621874002	0.936089090305451	1.87447648138897	3	7
GO:2001046	7.33810310034856e-05	0.0150874621874002	0.899299831601045	1.97153798730014	3	10
GO:0044319	8.74508089199825e-05	0.0169503792048007	0.787206582967136	2.07944601850969	4	22
GO:2000377	9.6706187261861e-05	0.0181195159532974	0.980361438450567	1.70067453991312	4	4
GO:0006542	0.000103521812045798	0.0187708421132074	-0.9735341634836	-1.72695758606622	4	4
GO:0006413	0.000108719286801479	0.0190972222222222	-0.571165136859309	-2.04538272671858	3	68
GO:0032755	0.000113798008534851	0.0193835941204362	0.945601355584109	1.81816593179615	5	6
GO:0060402	0.000124226174454958	0.0205375096062152	-0.971350192029528	-1.72308342713905	5	4
GO:0000387	0.000144899536321484	0.0232708655332303	-0.667271127606795	-2.0200290075004	5	30
GO:0000027	0.000157990362587882	0.0240017250839591	-0.5608272422175	-1.94333092595059	5	57
GO:0006725	0.000156519017060573	0.0240017250839591	0.989017018135387	1.59847610185619	7	3
GO:0009408	0.000168191603875135	0.0248790790890035	0.665426655995831	1.95931079330252	9	37
